,device,workload,metric,predictor,r2,max_error,mae,mape,medae,fit_time,score_time,dataset_min,dataset_max,dataset_mean,dataset_median,dataset_size
cuda_A100-depthwise_conv2d-power-dTr,cuda_A100,depthwise_conv2d,power,dTr,0.8087181547411435,207.645125,22.084613435039373,0.1528506468970695,5.862375000000009,0.593562662601471,0.001467287540435791,64.403,412.919,149.29335376428853,112.458,2537
cuda_A100-depthwise_conv2d-memory-dTr,cuda_A100,depthwise_conv2d,memory,dTr,0.8016017174984077,2.38720703125,0.05352062315452756,0.042633012061102774,0.001953125,0.6466710567474365,0.0013900995254516602,0.40625,6.58984375,0.5321260962751281,0.421875,2537
cuda_A100-depthwise_conv2d-time-liR,cuda_A100,depthwise_conv2d,time,liR,0.014004719370440899,48.04505867858677,0.7393735978386822,10.83731845181961,0.30166077559067506,0.006691634654998779,0.001165151596069336,0.0139396,109.751,0.5499722177374853,0.0335588,2537
cuda_A100-depthwise_conv2d-power-liR,cuda_A100,depthwise_conv2d,power,liR,0.2929759778505772,234.23423225726958,61.09762465327091,0.49566751723616526,50.175611359890965,0.0068926215171813965,0.0011231303215026855,64.403,412.919,149.29335376428853,112.458,2537
cuda_A100-depthwise_conv2d-memory-liR,cuda_A100,depthwise_conv2d,memory,liR,0.2673293476586909,4.603833833289493,0.13871846038845267,0.2034539957218967,0.050715095698617284,0.0066869258880615234,0.001056969165802002,0.40625,6.58984375,0.5321260962751281,0.421875,2537
cuda_A100-depthwise_conv2d-time-kNN,cuda_A100,depthwise_conv2d,time,kNN,-0.39800303102532864,32.47735213114612,0.6527331037464117,2.419213700111233,0.022229078673217453,0.005503475666046143,0.015293478965759277,0.0139396,109.751,0.5499722177374853,0.0335588,2537
cuda_A100-depthwise_conv2d-power-kNN,cuda_A100,depthwise_conv2d,power,kNN,0.6380172881025025,226.86540826647172,35.58829630659257,0.2497217262858531,20.581442297354165,0.005317270755767822,0.015749096870422363,64.403,412.919,149.29335376428853,112.458,2537
cuda_A100-depthwise_conv2d-memory-kNN,cuda_A100,depthwise_conv2d,memory,kNN,0.5361921369288929,3.0800823796975965,0.06102405179506353,0.07119155873919841,0.005590431646282361,0.005751848220825195,0.014799892902374268,0.40625,6.58984375,0.5321260962751281,0.421875,2537
cuda_A100-depthwise_conv2d-time-SVR,cuda_A100,depthwise_conv2d,time,SVR,0.02477023059302977,47.4155448334332,0.44192875974385115,2.1851512370093844,0.07159299794811787,0.07613891363143921,0.015242278575897217,0.0139396,109.751,0.5499722177374853,0.0335588,2537
cuda_A100-depthwise_conv2d-power-SVR,cuda_A100,depthwise_conv2d,power,SVR,0.21884389265997148,247.88370284412716,60.26680439510539,0.37657056033215663,41.92702094147215,0.14459669589996338,0.050928592681884766,64.403,412.919,149.29335376428853,112.458,2537
cuda_A100-depthwise_conv2d-memory-SVR,cuda_A100,depthwise_conv2d,memory,SVR,0.45580112777826987,4.322561742443989,0.09910645984082599,0.12928648752973002,0.039096537231269275,0.03990274667739868,0.007423102855682373,0.40625,6.58984375,0.5321260962751281,0.421875,2537
cuda_A100-depthwise_conv2d-time-MLP,cuda_A100,depthwise_conv2d,time,MLP,0.02564716474385209,24.72565963304239,0.6254807894293088,6.274497389152449,0.14235439249978635,4.484667778015137,0.003418266773223877,0.0139396,109.751,0.5499722177374853,0.0335588,2537
cuda_A100-depthwise_conv2d-power-MLP,cuda_A100,depthwise_conv2d,power,MLP,0.7526598676016907,189.02975850594697,30.286351726451073,0.19653827519597358,16.345489128972243,8.375121772289276,0.004408478736877441,64.403,412.919,149.29335376428853,112.458,2537
cuda_A100-depthwise_conv2d-memory-MLP,cuda_A100,depthwise_conv2d,memory,MLP,0.7728262719442043,2.4533491697594147,0.06749401641118795,0.09953339644995923,0.033257763041722,3.203525483608246,0.004056751728057861,0.40625,6.58984375,0.5321260962751281,0.421875,2537
cuda_A100-dilated_conv2d-time-xgb,cuda_A100,dilated_conv2d,time,xgb,0.9641160395348994,183.8509590979004,1.684298176366174,3.420254577285994,0.35858103658998014,0.4201934337615967,0.008137404918670654,0.0131901,938.972,9.038710652415364,0.32864,7887
cuda_A100-dilated_conv2d-power-xgb,cuda_A100,dilated_conv2d,power,xgb,0.9543826402942063,128.58119947052,10.951894602360984,0.06011739626250852,7.133772666931149,0.45030486583709717,0.004766881465911865,64.338,419.094,193.45487771015598,190.435,7887
