,device,workload,metric,predictor,r2,max_error,mae,mape,medae,fit_time,score_time,dataset_min,dataset_max,dataset_mean,dataset_median,dataset_size
cuda_K80-conv2d-memory-dTr,cuda_K80,conv2d,memory,dTr,0.7366004368007109,2.965301513671875,0.05082422144272748,0.09531222750726595,0.0024566650390625,0.8341403007507324,0.0012865066528320312,0.066650390625,8.0523681640625,0.2019851982001655,0.087158203125,2719
cuda_K80-conv2d-time-liR,cuda_K80,conv2d,time,liR,0.16881214461617264,4320.680120117413,120.55337962231441,322.1119349337235,69.22633097920448,0.007004916667938232,0.0011665821075439453,0.014826200000000001,7643.49,66.44750420522251,2.07474,2719
cuda_K80-conv2d-power-liR,cuda_K80,conv2d,power,liR,0.19406599370141467,76.2003106568786,19.399900265223753,0.17470520452282887,18.389549197913865,0.0068787336349487305,0.0011123418807983398,60.015,168.339,129.665303236484,139.258,2719
cuda_K80-conv2d-memory-liR,cuda_K80,conv2d,memory,liR,0.5631439640876904,3.392386220296224,0.15678473098777154,1.2783022780596185,0.09860207875569661,0.0073615312576293945,0.0011546611785888672,0.066650390625,8.0523681640625,0.2019851982001655,0.087158203125,2719
cuda_K80-conv2d-time-kNN,cuda_K80,conv2d,time,kNN,0.22624314496865394,3713.832883845954,50.260012334742456,4.427146388553718,1.161900470302716,0.005682706832885742,0.017696738243103027,0.014826200000000001,7643.49,66.44750420522251,2.07474,2719
cuda_K80-conv2d-power-kNN,cuda_K80,conv2d,power,kNN,0.7692107952876397,52.06877336440954,8.867672190452684,0.07312796508589864,6.410549430683817,0.0059806108474731445,0.01844346523284912,60.015,168.339,129.665303236484,139.258,2719
cuda_K80-conv2d-memory-kNN,cuda_K80,conv2d,memory,kNN,0.6946226231179726,3.1548067289532264,0.05339959505382422,0.14290451170372137,0.0027147751955602876,0.00564199686050415,0.01718848943710327,0.066650390625,8.0523681640625,0.2019851982001655,0.087158203125,2719
cuda_K80-conv2d-time-SVR,cuda_K80,conv2d,time,SVR,-0.023203107422739677,5380.095430690855,61.51663369712517,3.3162312315199256,1.7175198795635447,0.17575174570083618,0.0529056191444397,0.014826200000000001,7643.49,66.44750420522251,2.07474,2719
cuda_K80-conv2d-power-SVR,cuda_K80,conv2d,power,SVR,0.39356820102038975,58.87688725082949,16.84224961340447,0.1590439215153899,14.317637586766985,0.1657620072364807,0.05733323097229004,60.015,168.339,129.665303236484,139.258,2719
cuda_K80-conv2d-memory-SVR,cuda_K80,conv2d,memory,SVR,0.634531161597714,4.643746854306113,0.07650836057725466,0.4804148815587138,0.04000787127688096,0.03652298450469971,0.006834685802459717,0.066650390625,8.0523681640625,0.2019851982001655,0.087158203125,2719
