,device,workload,metric,predictor,r2,max_error,mae,mape,medae,fit_time,score_time,dataset_min,dataset_max,dataset_mean,dataset_median,dataset_size
cuda_980ti-avg_pool2d-time-xgb,cuda_980ti,avg_pool2d,time,xgb,0.9371306963305396,10.651692586135862,0.6087798310593159,0.7336459569269096,0.3022899275703431,0.3784008026123047,0.01233208179473877,0.006952310000000001,37.962999999999994,3.314063492329497,1.466915,4692
cuda_980ti-avg_pool2d-power-xgb,cuda_980ti,avg_pool2d,power,xgb,0.9541742478379504,49.599541137695304,2.4219792368505964,0.01566767696355045,1.4213553161621064,0.3790172338485718,0.004354536533355713,65.936,207.425,160.81709260443307,152.66,4692
cuda_980ti-avg_pool2d-memory-xgb,cuda_980ti,avg_pool2d,memory,xgb,0.9675758613799097,1.0389180183410645,0.11431984661842019,0.16311926326454668,0.06047079712152481,0.36325716972351074,0.0044702887535095215,0.09747314453125,4.89947509765625,0.9722650110061009,0.51385498046875,4692
cuda_980ti-avg_pool2d-time-ert,cuda_980ti,avg_pool2d,time,ert,0.9219214180528954,11.160755071428577,0.5915114652641715,0.30778491384672296,0.23198238714285846,1.5397749543190002,0.046091318130493164,0.006952310000000001,37.962999999999994,3.314063492329497,1.466915,4692
cuda_980ti-avg_pool2d-power-ert,cuda_980ti,avg_pool2d,power,ert,0.9279891821323182,52.1691478571428,2.7965976000304344,0.01827744509658422,1.4884207142858301,1.2622110247612,0.04662668704986572,65.936,207.425,160.81709260443307,152.66,4692
cuda_980ti-avg_pool2d-memory-ert,cuda_980ti,avg_pool2d,memory,ert,0.9644100775098973,1.3979591587611608,0.10227978909340293,0.10889176034404198,0.04173653738839289,1.5865185260772705,0.04593175649642944,0.09747314453125,4.89947509765625,0.9722650110061009,0.51385498046875,4692
cuda_980ti-avg_pool2d-time-dTr,cuda_980ti,avg_pool2d,time,dTr,0.7013875508688576,18.429697500000003,1.2271524799068159,0.4708375160340942,0.40528375000000005,1.583431363105774,0.0016915202140808105,0.006952310000000001,37.962999999999994,3.314063492329497,1.466915,4692
cuda_980ti-avg_pool2d-power-dTr,cuda_980ti,avg_pool2d,power,dTr,0.8758151643807404,72.3945,3.7071279286474974,0.023144712627269172,1.8520000000000039,1.3531294465065002,0.0015515685081481934,65.936,207.425,160.81709260443307,152.66,4692
cuda_980ti-avg_pool2d-memory-dTr,cuda_980ti,avg_pool2d,memory,dTr,0.8640736624272064,2.454254150390625,0.2081481478592585,0.19960418247186473,0.07818603515625,1.6840859651565552,0.0015910863876342773,0.09747314453125,4.89947509765625,0.9722650110061009,0.51385498046875,4692
cuda_980ti-avg_pool2d-time-liR,cuda_980ti,avg_pool2d,time,liR,0.4310955728277831,15.68309694581543,2.2506015258571295,11.472784005262666,1.5444656050668022,0.01428210735321045,0.0016164183616638184,0.006952310000000001,37.962999999999994,3.314063492329497,1.466915,4692
