,device,workload,metric,predictor,r2,max_error,mae,mape,medae,fit_time,score_time,dataset_min,dataset_max,dataset_mean,dataset_median,dataset_size
llvm -mcpu=haswell_E5-2680-max_pool2d-time-xgb,llvm -mcpu=haswell_E5-2680,max_pool2d,time,xgb,0.8762297110089672,406.34599938964845,15.286581411593275,5.693364762116868,4.730538486528397,0.30672526359558105,0.00842297077178955,0.00369602,1111.0800000000002,43.36391285428217,8.56522,2821
llvm -mcpu=haswell_E5-2680-max_pool2d-power-xgb,llvm -mcpu=haswell_E5-2680,max_pool2d,power,xgb,0.8407243427164137,20.619232177734375,3.167185849215077,0.035393644585257615,2.108915328979492,0.2943679690361023,0.004352092742919922,65.0,125.0,93.79315845444877,95.0,2821
llvm -mcpu=haswell_E5-2680-max_pool2d-memory-xgb,llvm -mcpu=haswell_E5-2680,max_pool2d,memory,xgb,0.0,5.960464477539063e-08,5.960464477539063e-08,5.960464477539063e-08,5.960464477539063e-08,0.2019842267036438,0.004189908504486084,-1.0,-1.0,-1.0,-1.0,2821
llvm -mcpu=haswell_E5-2680-max_pool2d-time-ert,llvm -mcpu=haswell_E5-2680,max_pool2d,time,ert,0.8554638158893684,444.41931457142863,13.347840115653655,0.744810131568197,2.0168122114285616,0.830611526966095,0.03131908178329468,0.00369602,1111.0800000000002,43.36391285428217,8.56522,2821
llvm -mcpu=haswell_E5-2680-max_pool2d-power-ert,llvm -mcpu=haswell_E5-2680,max_pool2d,power,ert,0.7985905104896495,25.517857142857142,3.396481668773704,0.03816995287185021,1.9749999999999979,0.6943005919456482,0.030963242053985596,65.0,125.0,93.79315845444877,95.0,2821
llvm -mcpu=haswell_E5-2680-max_pool2d-memory-ert,llvm -mcpu=haswell_E5-2680,max_pool2d,memory,ert,1.0,-0.0,-0.0,-0.0,-0.0,0.09184008836746216,0.012353181838989258,-1.0,-1.0,-1.0,-1.0,2821
llvm -mcpu=haswell_E5-2680-max_pool2d-time-dTr,llvm -mcpu=haswell_E5-2680,max_pool2d,time,dTr,0.6682328357503231,636.3439999999999,21.786469272730088,0.6709685710508935,2.9897125000000018,0.615394651889801,0.001367330551147461,0.00369602,1111.0800000000002,43.36391285428217,8.56522,2821
llvm -mcpu=haswell_E5-2680-max_pool2d-power-dTr,llvm -mcpu=haswell_E5-2680,max_pool2d,power,dTr,0.7232195620354451,29.375,3.7418141592920353,0.0420787918408934,2.0,0.5300288796424866,0.0013907551765441895,65.0,125.0,93.79315845444877,95.0,2821
llvm -mcpu=haswell_E5-2680-max_pool2d-memory-dTr,llvm -mcpu=haswell_E5-2680,max_pool2d,memory,dTr,1.0,-0.0,-0.0,-0.0,-0.0,0.004123330116271973,0.001006484031677246,-1.0,-1.0,-1.0,-1.0,2821
llvm -mcpu=haswell_E5-2680-max_pool2d-time-liR,llvm -mcpu=haswell_E5-2680,max_pool2d,time,liR,0.28910063030886146,795.8429034625522,44.04586461560296,151.43252137030618,27.762134154050422,0.005344748497009277,0.001002192497253418,0.00369602,1111.0800000000002,43.36391285428217,8.56522,2821
llvm -mcpu=haswell_E5-2680-max_pool2d-power-liR,llvm -mcpu=haswell_E5-2680,max_pool2d,power,liR,0.6576982306161505,25.805566373459406,5.075934517221663,0.05601092494932577,3.9053038897545065,0.0050160884857177734,0.0008412003517150879,65.0,125.0,93.79315845444877,95.0,2821
llvm -mcpu=haswell_E5-2680-max_pool2d-memory-liR,llvm -mcpu=haswell_E5-2680,max_pool2d,memory,liR,1.0,-0.0,-0.0,-0.0,-0.0,0.0051305294036865234,0.0008192062377929688,-1.0,-1.0,-1.0,-1.0,2821
llvm -mcpu=haswell_E5-2680-max_pool2d-time-kNN,llvm -mcpu=haswell_E5-2680,max_pool2d,time,kNN,0.6069662311790576,548.7489679266147,22.322370848825702,2.6373700047588007,4.507120702593667,0.006617248058319092,0.008213043212890625,0.00369602,1111.0800000000002,43.36391285428217,8.56522,2821
llvm -mcpu=haswell_E5-2680-max_pool2d-power-kNN,llvm -mcpu=haswell_E5-2680,max_pool2d,power,kNN,0.7086441054500174,26.241032335047553,4.457790093937979,0.049499292567224934,3.1864220931989955,0.006291329860687256,0.007325649261474609,65.0,125.0,93.79315845444877,95.0,2821
llvm -mcpu=haswell_E5-2680-max_pool2d-memory-kNN,llvm -mcpu=haswell_E5-2680,max_pool2d,memory,kNN,1.0,-0.0,-0.0,-0.0,-0.0,0.005821883678436279,0.007213175296783447,-1.0,-1.0,-1.0,-1.0,2821
llvm -mcpu=haswell_E5-2680-max_pool2d-time-SVR,llvm -mcpu=haswell_E5-2680,max_pool2d,time,SVR,0.10999926630310156,903.8887996092358,31.616633124548542,5.729462467765686,6.3880112550926995,0.1910572648048401,0.0579182505607605,0.00369602,1111.0800000000002,43.36391285428217,8.56522,2821
llvm -mcpu=haswell_E5-2680-max_pool2d-power-SVR,llvm -mcpu=haswell_E5-2680,max_pool2d,power,SVR,0.6770835675675412,24.630213297403362,4.886761596189863,0.054519938504556435,3.789881949101872,0.1884399652481079,0.057189762592315674,65.0,125.0,93.79315845444877,95.0,2821
llvm -mcpu=haswell_E5-2680-max_pool2d-memory-SVR,llvm -mcpu=haswell_E5-2680,max_pool2d,memory,SVR,1.0,-0.0,-0.0,-0.0,-0.0,0.004230141639709473,0.0009129047393798828,-1.0,-1.0,-1.0,-1.0,2821
llvm -mcpu=haswell_E5-2680-max_pool2d-time-MLP,llvm -mcpu=haswell_E5-2680,max_pool2d,time,MLP,0.9490332208214705,307.0410179902134,8.263860686465001,2.8988149323903274,1.9915076810444048,8.85418426990509,0.004060566425323486,0.00369602,1111.0800000000002,43.36391285428217,8.56522,2821
llvm -mcpu=haswell_E5-2680-max_pool2d-power-MLP,llvm -mcpu=haswell_E5-2680,max_pool2d,power,MLP,0.8052295291908773,20.43800491106737,3.741565781160771,0.04146502814311746,2.941113970859,12.815686345100403,0.004395484924316406,65.0,125.0,93.79315845444877,95.0,2821
llvm -mcpu=haswell_E5-2680-max_pool2d-memory-MLP,llvm -mcpu=haswell_E5-2680,max_pool2d,memory,MLP,0.0,0.03318985712419115,0.006555951446495876,0.006555951446495876,0.005283540637455009,1.300994098186493,0.004381299018859863,-1.0,-1.0,-1.0,-1.0,2821
