,device,workload,metric,predictor,r2,max_error,mae,mape,medae,fit_time,score_time,dataset_min,dataset_max,dataset_mean,dataset_median,dataset_size
cuda_980ti-dense-time-xgb,cuda_980ti,dense,time,xgb,0.9982558346102195,20.596868835449214,0.8748397307998469,0.38430125318027075,0.44552011928009894,0.966317355632782,0.013668060302734375,0.006844139999999999,256.193,23.665435717586444,8.68221,23629
cuda_980ti-dense-power-xgb,cuda_980ti,dense,power,xgb,0.926149293946525,25.020234893798833,2.282344015259487,0.012917810358336827,1.617814834594732,0.9541605710983276,0.00893491506576538,83.273,235.34449999999998,178.33708032502435,179.268,23629
cuda_980ti-dense-memory-xgb,cuda_980ti,dense,memory,xgb,0.9997639075937585,0.007983885705471039,0.0011855407152521979,0.0059994486676804674,0.0008787736296653748,1.9295035004615784,0.014050662517547607,0.09747314453125,0.57318115234375,0.21376793336825908,0.18255615234375,23629
cuda_980ti-dense-time-ert,cuda_980ti,dense,time,ert,0.9980025067140802,25.44274857142853,0.6115530811256781,0.03568951918568062,0.11276944285714213,3.381413519382477,0.23770153522491455,0.006844139999999999,256.193,23.665435717586444,8.68221,23629
cuda_980ti-dense-power-ert,cuda_980ti,dense,power,ert,0.871659352394168,32.65682500000003,3.0162447923593887,0.016907554697709562,2.120694285714393,3.2741562128067017,0.23829203844070435,83.273,235.34449999999998,178.33708032502435,179.268,23629
cuda_980ti-dense-memory-ert,cuda_980ti,dense,memory,ert,0.9999431491483639,0.007060895647321416,0.0005074544290512967,0.0023500367477186255,0.0003349086216517805,3.4446235299110413,0.22139900922775269,0.09747314453125,0.57318115234375,0.21376793336825908,0.18255615234375,23629
cuda_980ti-dense-time-dTr,cuda_980ti,dense,time,dTr,0.9963697906746481,29.625249999999994,0.9417476327094794,0.06243840108036175,0.23932374999999873,13.407861828804016,0.0030646920204162598,0.006844139999999999,256.193,23.665435717586444,8.68221,23629
cuda_980ti-dense-power-dTr,cuda_980ti,dense,power,dTr,0.8192637141013455,42.29437499999998,3.2845527137113844,0.018472260239501485,1.8040625000000077,18.539690136909485,0.003016829490661621,83.273,235.34449999999998,178.33708032502435,179.268,23629
cuda_980ti-dense-memory-dTr,cuda_980ti,dense,memory,dTr,0.9997053581961417,0.012725830078125,0.0011533461936792477,0.005215720857933691,0.00091552734375,12.66566252708435,0.002786993980407715,0.09747314453125,0.57318115234375,0.21376793336825908,0.18255615234375,23629
cuda_980ti-dense-time-MLP,cuda_980ti,dense,time,MLP,0.9975024045688738,31.086141984923138,0.8605474555571868,0.2396214299448583,0.3668191618725354,19.050425827503204,0.07313573360443115,0.006844139999999999,256.193,23.665435717586444,8.68221,23629
cuda_980ti-dense-power-MLP,cuda_980ti,dense,power,MLP,0.7641722566038638,48.00254612056701,3.9811041537145284,0.022474361925381305,2.82049168527465,75.48338276147842,0.02864396572113037,83.273,235.34449999999998,178.33708032502435,179.268,23629
cuda_980ti-dense-memory-MLP,cuda_980ti,dense,memory,MLP,0.9999592098611487,0.004655788791636851,0.000508744100058698,0.0028677696690385794,0.00041185335725404774,8.7187340259552,0.03146648406982422,0.09747314453125,0.57318115234375,0.21376793336825908,0.18255615234375,23629
cuda_980ti-depthwise_conv2d-time-xgb,cuda_980ti,depthwise_conv2d,time,xgb,0.6161386111993552,117.68601721191408,0.9738870024511042,3.047724877614537,0.0762383590476513,0.3581252694129944,0.00909280776977539,0.00595117,260.158,1.695310100009731,0.07167670000000001,3083
cuda_980ti-depthwise_conv2d-power-xgb,cuda_980ti,depthwise_conv2d,power,xgb,0.9417762504597998,46.21451626586915,5.629119036682228,0.038459781209887835,3.84437190246582,0.348075807094574,0.005013108253479004,81.001,244.784,150.13719996756404,156.638,3083
cuda_980ti-depthwise_conv2d-memory-xgb,cuda_980ti,depthwise_conv2d,memory,xgb,0.9461575247908781,0.6557783037424088,0.015545818394705098,0.05191127763282035,0.00269383005797863,0.38020461797714233,0.008357763290405273,0.09747314453125,3.81964111328125,0.18766833666350755,0.10650634765625,3083
