,device,workload,metric,predictor,r2,max_error,mae,mape,medae,fit_time,score_time,dataset_min,dataset_max,dataset_mean,dataset_median,dataset_size
cuda_980ti-avg_pool2d-time-xgb,cuda_980ti,avg_pool2d,time,xgb,0.9397983445844078,7.443784025955201,0.6051746813583005,0.8057569066529332,0.2933211821595192,0.5504470467567444,0.013002932071685791,0.006952310000000001,37.962999999999994,3.314063492329497,1.466915,4692
cuda_980ti-avg_pool2d-power-xgb,cuda_980ti,avg_pool2d,power,xgb,0.9530478047385342,58.092734481811526,2.394454114757534,0.015606206811910878,1.4073890686035142,0.38211125135421753,0.005543231964111328,65.936,207.425,160.81709260443307,152.66,4692
cuda_980ti-avg_pool2d-memory-xgb,cuda_980ti,avg_pool2d,memory,xgb,0.966952078222113,1.1765509843826294,0.11436720493488128,0.16340055854564195,0.05871204659342766,0.4664660096168518,0.004448890686035156,0.09747314453125,4.89947509765625,0.9722650110061009,0.51385498046875,4692
cuda_980ti-avg_pool2d-time-ert,cuda_980ti,avg_pool2d,time,ert,0.9178464080420652,11.98909654285714,0.5797415728523657,0.3090069432802723,0.20578556285714256,1.5517707467079163,0.050521016120910645,0.006952310000000001,37.962999999999994,3.314063492329497,1.466915,4692
cuda_980ti-avg_pool2d-power-ert,cuda_980ti,avg_pool2d,power,ert,0.9230481857542718,52.48277928571404,2.8648626692530104,0.018637421073238732,1.4621528571428684,1.282129168510437,0.04843640327453613,65.936,207.425,160.81709260443307,152.66,4692
cuda_980ti-avg_pool2d-memory-ert,cuda_980ti,avg_pool2d,memory,ert,0.9636363783381818,1.454297572544643,0.10142435291777203,0.10820982210073904,0.03796212332589289,1.6011558771133423,0.04699110984802246,0.09747314453125,4.89947509765625,0.9722650110061009,0.51385498046875,4692
cuda_980ti-avg_pool2d-time-dTr,cuda_980ti,avg_pool2d,time,dTr,0.7437412001685535,16.014794999999996,1.1350510089882855,0.4896818520552574,0.375478,1.572070300579071,0.001531064510345459,0.006952310000000001,37.962999999999994,3.314063492329497,1.466915,4692
cuda_980ti-avg_pool2d-power-dTr,cuda_980ti,avg_pool2d,power,dTr,0.8692146376997135,78.46025,3.657238551650692,0.023409034185112698,1.8191249999999997,1.3555027842521667,0.0015224218368530273,65.936,207.425,160.81709260443307,152.66,4692
cuda_980ti-avg_pool2d-memory-dTr,cuda_980ti,avg_pool2d,memory,dTr,0.8712949445303213,2.003753662109375,0.19803574697151224,0.2003620754971774,0.068572998046875,1.771217405796051,0.0017253756523132324,0.09747314453125,4.89947509765625,0.9722650110061009,0.51385498046875,4692
cuda_980ti-avg_pool2d-time-liR,cuda_980ti,avg_pool2d,time,liR,0.452579040789171,18.731861284387573,2.250186806294323,11.380556472026583,1.5609267024234166,0.010747730731964111,0.0015665888786315918,0.006952310000000001,37.962999999999994,3.314063492329497,1.466915,4692
cuda_980ti-avg_pool2d-power-liR,cuda_980ti,avg_pool2d,power,liR,0.7336972767810326,79.87094155502872,7.671130487317889,0.049473113715378776,6.402986354833402,0.007867872714996338,0.0012435317039489746,65.936,207.425,160.81709260443307,152.66,4692
cuda_980ti-avg_pool2d-memory-liR,cuda_980ti,avg_pool2d,memory,liR,0.4492798891325076,2.4440487497761407,0.5651242475587909,1.4375776318156177,0.40179850700851316,0.008006274700164795,0.001383364200592041,0.09747314453125,4.89947509765625,0.9722650110061009,0.51385498046875,4692
cuda_980ti-avg_pool2d-time-kNN,cuda_980ti,avg_pool2d,time,kNN,0.7099814785769936,16.56804607219847,1.312885711121951,1.2344391665365677,0.5902681725065877,0.012013494968414307,0.019049108028411865,0.006952310000000001,37.962999999999994,3.314063492329497,1.466915,4692
cuda_980ti-avg_pool2d-power-kNN,cuda_980ti,avg_pool2d,power,kNN,0.8828474021014638,61.97553900599278,4.198820213857465,0.027152459651399143,2.5863801665375163,0.00894242525100708,0.014276266098022461,65.936,207.425,160.81709260443307,152.66,4692
cuda_980ti-avg_pool2d-memory-kNN,cuda_980ti,avg_pool2d,memory,kNN,0.6758671063766771,2.834398279770176,0.3484633760157555,0.5625973561898501,0.16206466759198132,0.008202552795410156,0.012936115264892578,0.09747314453125,4.89947509765625,0.9722650110061009,0.51385498046875,4692
cuda_980ti-avg_pool2d-time-SVR,cuda_980ti,avg_pool2d,time,SVR,0.8439851855948832,17.90120125392893,0.7956817800594833,0.934915434639272,0.2408312980118531,0.5035017728805542,0.11532574892044067,0.006952310000000001,37.962999999999994,3.314063492329497,1.466915,4692
cuda_980ti-avg_pool2d-power-SVR,cuda_980ti,avg_pool2d,power,SVR,0.7882764790305623,80.04569611467485,6.064141163146482,0.038600634257547325,3.994705087694335,0.5922456383705139,0.16052722930908203,65.936,207.425,160.81709260443307,152.66,4692
cuda_980ti-avg_pool2d-memory-SVR,cuda_980ti,avg_pool2d,memory,SVR,0.9410101408290028,2.31577995502505,0.1251714953891784,0.2424842392900862,0.056932460995259324,0.2442346215248108,0.052412331104278564,0.09747314453125,4.89947509765625,0.9722650110061009,0.51385498046875,4692
cuda_980ti-avg_pool2d-time-MLP,cuda_980ti,avg_pool2d,time,MLP,0.9818737277800371,9.981227460799781,0.25225427867632294,0.31922977432774763,0.10253692927278166,10.380567848682404,0.011588990688323975,0.006952310000000001,37.962999999999994,3.314063492329497,1.466915,4692
cuda_980ti-avg_pool2d-power-MLP,cuda_980ti,avg_pool2d,power,MLP,0.929208069955745,58.97875834131117,3.544211879943348,0.022773238839585007,2.477800528844078,23.150790572166443,0.007025599479675293,65.936,207.425,160.81709260443307,152.66,4692
cuda_980ti-avg_pool2d-memory-MLP,cuda_980ti,avg_pool2d,memory,MLP,0.993286856428317,0.7490136083797131,0.044731289166344654,0.06624596926777568,0.021989972900756286,6.510551035404205,0.00914299488067627,0.09747314453125,4.89947509765625,0.9722650110061009,0.51385498046875,4692
cuda_980ti-conv2d-time-xgb,cuda_980ti,conv2d,time,xgb,0.779851835007521,1103.2962202880858,15.941350065347896,13.256058278486424,1.7473888717573167,0.2988049387931824,0.004263639450073242,0.00618766,3395.5899999999997,28.517598871591083,0.8644224999999999,2690
cuda_980ti-conv2d-power-xgb,cuda_980ti,conv2d,power,xgb,0.9182399888077875,75.40123678588867,8.83910830447399,0.05229417303213908,5.669388504028319,0.30516988039016724,0.0043100714683532715,80.68,273.3105,183.75761356877325,191.67275,2690
cuda_980ti-conv2d-memory-xgb,cuda_980ti,conv2d,memory,xgb,0.9015159812031598,1.1817137598991394,0.024576621310141454,0.052926390631570515,0.0027188416570425034,0.3297194838523865,0.00589752197265625,0.09796142578125,3.82012939453125,0.20893450315113848,0.11773681640625,2690
cuda_980ti-conv2d-time-ert,cuda_980ti,conv2d,time,ert,0.7781425146997962,799.1461649428566,15.479787055695413,2.1079627375310253,0.3968007075714284,0.7817022800445557,0.02987539768218994,0.00618766,3395.5899999999997,28.517598871591083,0.8644224999999999,2690
cuda_980ti-conv2d-power-ert,cuda_980ti,conv2d,power,ert,0.860175908222677,68.86395857142853,12.173095204460965,0.07165798529548659,8.528690714285778,0.7113757133483887,0.030590057373046875,80.68,273.3105,183.75761356877325,191.67275,2690
cuda_980ti-conv2d-memory-ert,cuda_980ti,conv2d,memory,ert,0.9006101524104777,1.4093108258928573,0.020748316298376923,0.039110969347917066,0.0007222202845982156,0.7166457772254944,0.028308331966400146,0.09796142578125,3.82012939453125,0.20893450315113848,0.11773681640625,2690
cuda_980ti-conv2d-time-dTr,cuda_980ti,conv2d,time,dTr,0.4247249601723405,1906.8084999999999,22.08299836752324,1.1217585669354722,0.37001249999999997,0.8122802376747131,0.0014761686325073242,0.00618766,3395.5899999999997,28.517598871591083,0.8644224999999999,2690
cuda_980ti-conv2d-power-dTr,cuda_980ti,conv2d,power,dTr,0.8621174519563389,80.554,9.98768029739777,0.058502814832052275,4.080812500000004,0.7521652579307556,0.001458883285522461,80.68,273.3105,183.75761356877325,191.67275,2690
cuda_980ti-conv2d-memory-dTr,cuda_980ti,conv2d,memory,dTr,0.751841898519938,1.684173583984375,0.03325031947026022,0.07296335223618947,0.00201416015625,0.731715977191925,0.0014719963073730469,0.09796142578125,3.82012939453125,0.20893450315113848,0.11773681640625,2690
cuda_980ti-conv2d-time-liR,cuda_980ti,conv2d,time,liR,0.09415012370425674,1837.64736530114,53.759804020035766,348.4950482267503,33.33867440980731,0.006891965866088867,0.0011439323425292969,0.00618766,3395.5899999999997,28.517598871591083,0.8644224999999999,2690
cuda_980ti-conv2d-power-liR,cuda_980ti,conv2d,power,liR,0.1854093219927051,102.06754520957975,34.99719204745093,0.2315837012597226,32.66677826763909,0.00681382417678833,0.001137375831604004,80.68,273.3105,183.75761356877325,191.67275,2690
cuda_980ti-conv2d-memory-liR,cuda_980ti,conv2d,memory,liR,0.454468124543258,2.4793408036675153,0.10708990763884421,0.5880184542136204,0.0561668944822165,0.006807088851928711,0.001133263111114502,0.09796142578125,3.82012939453125,0.20893450315113848,0.11773681640625,2690
cuda_980ti-conv2d-time-kNN,cuda_980ti,conv2d,time,kNN,0.5004952731218311,1459.2363699450962,21.45018186155441,2.646413343088475,0.449481652828186,0.005773663520812988,0.046073079109191895,0.00618766,3395.5899999999997,28.517598871591083,0.8644224999999999,2690
cuda_980ti-conv2d-power-kNN,cuda_980ti,conv2d,power,kNN,0.7311452182250149,92.14942281383685,17.2734447286618,0.09924415911667246,12.2979491188347,0.00575709342956543,0.04595917463302612,80.68,273.3105,183.75761356877325,191.67275,2690
cuda_980ti-conv2d-memory-kNN,cuda_980ti,conv2d,memory,kNN,0.6711495187611588,1.628254710439333,0.04035575674471674,0.11161713231363071,0.0024728595436197594,0.005761981010437012,0.046445250511169434,0.09796142578125,3.82012939453125,0.20893450315113848,0.11773681640625,2690
cuda_980ti-conv2d-time-SVR,cuda_980ti,conv2d,time,SVR,-0.01395723917549202,2600.46197261623,28.025376465429417,3.199850898655461,0.663127713270401,0.16541039943695068,0.049289584159851074,0.00618766,3395.5899999999997,28.517598871591083,0.8644224999999999,2690
cuda_980ti-conv2d-power-SVR,cuda_980ti,conv2d,power,SVR,0.30137785829664687,92.01918417393613,30.86917641844567,0.21208322944812466,27.08177088566475,0.1621004343032837,0.05751997232437134,80.68,273.3105,183.75761356877325,191.67275,2690
cuda_980ti-conv2d-memory-SVR,cuda_980ti,conv2d,memory,SVR,0.7000505329370327,2.1925049368265705,0.07290584001841888,0.4004753010589131,0.04814205504062012,0.03433692455291748,0.006227612495422363,0.09796142578125,3.82012939453125,0.20893450315113848,0.11773681640625,2690
cuda_980ti-conv2d-time-MLP,cuda_980ti,conv2d,time,MLP,0.4709380354880457,2201.175694270908,24.87985788972695,27.910953808618842,4.082850131682811,4.412315309047699,0.004124164581298828,0.00618766,3395.5899999999997,28.517598871591083,0.8644224999999999,2690
cuda_980ti-conv2d-power-MLP,cuda_980ti,conv2d,power,MLP,0.7677273116123601,82.6179986610981,16.599480632284546,0.09530627169242047,12.96877486562607,10.331457734107971,0.004193663597106934,80.68,273.3105,183.75761356877325,191.67275,2690
cuda_980ti-conv2d-memory-MLP,cuda_980ti,conv2d,memory,MLP,0.9048970640080874,1.1895345804272686,0.026316304477099386,0.09773694910307991,0.00947730959883185,4.3547579646110535,0.004066348075866699,0.09796142578125,3.82012939453125,0.20893450315113848,0.11773681640625,2690
cuda_980ti-dense-time-xgb,cuda_980ti,dense,time,xgb,0.9981766910460164,20.563250717163072,0.8839977141494473,0.36196068169818735,0.44776456203592585,0.6683438420295715,0.009825468063354492,0.006844139999999999,256.193,23.665435717586444,8.68221,23629
cuda_980ti-dense-power-xgb,cuda_980ti,dense,power,xgb,0.9231783750253499,28.57522985839843,2.296638770421077,0.012990821128736892,1.606056915283208,0.6249921917915344,0.0059455037117004395,83.273,235.34449999999998,178.33708032502435,179.268,23629
cuda_980ti-dense-memory-xgb,cuda_980ti,dense,memory,xgb,0.9997569127137409,0.008750736713409424,0.0011940813976900838,0.00598736737668573,0.000875912606716156,0.6228572130203247,0.00688624382019043,0.09747314453125,0.57318115234375,0.21376793336825908,0.18255615234375,23629
cuda_980ti-dense-time-ert,cuda_980ti,dense,time,ert,0.9980626085722235,25.369757142857218,0.6208455626708085,0.03547448170864607,0.11273007499999918,3.16517436504364,0.23259419202804565,0.006844139999999999,256.193,23.665435717586444,8.68221,23629
cuda_980ti-dense-power-ert,cuda_980ti,dense,power,ert,0.8718635746129273,34.45792214285725,3.0452191892872262,0.017081030141294702,2.1570232142856263,3.245988428592682,0.2369808554649353,83.273,235.34449999999998,178.33708032502435,179.268,23629
cuda_980ti-dense-memory-ert,cuda_980ti,dense,memory,ert,0.9999461095085873,0.006142578124999978,0.0004975509482120187,0.0023194332069399345,0.0003307233537946479,3.373703956604004,0.21826016902923584,0.09747314453125,0.57318115234375,0.21376793336825908,0.18255615234375,23629
cuda_980ti-dense-time-dTr,cuda_980ti,dense,time,dTr,0.9962846696392501,31.597749999999998,0.9363099133479686,0.060510466363424845,0.23960750000000014,13.234433233737946,0.002810657024383545,0.006844139999999999,256.193,23.665435717586444,8.68221,23629
cuda_980ti-dense-power-dTr,cuda_980ti,dense,power,dTr,0.8164196508857543,44.61737499999999,3.3119863785442236,0.01859373734640158,1.7689374999999963,18.423917174339294,0.0030022859573364258,83.273,235.34449999999998,178.33708032502435,179.268,23629
cuda_980ti-dense-memory-dTr,cuda_980ti,dense,memory,dTr,0.9997078883988872,0.012847900390625,0.0011497494329903723,0.00520816372243821,0.000946044921875,12.658008873462677,0.0026745200157165527,0.09747314453125,0.57318115234375,0.21376793336825908,0.18255615234375,23629
cuda_980ti-dense-time-liR,cuda_980ti,dense,time,liR,0.6498176990099245,145.045288490783,15.001097300429706,57.29316822651755,10.329097213676985,0.013185739517211914,0.0015423893928527832,0.006844139999999999,256.193,23.665435717586444,8.68221,23629
cuda_980ti-dense-power-liR,cuda_980ti,dense,power,liR,0.15295366064659463,89.42875663592778,6.839462716666233,0.03929785603659884,4.393651353676795,0.013296663761138916,0.0015483498573303223,83.273,235.34449999999998,178.33708032502435,179.268,23629
cuda_980ti-dense-memory-liR,cuda_980ti,dense,memory,liR,0.8634725308105206,0.1144167652927546,0.0290902706372842,0.17949418875133163,0.0223408772739187,0.014485299587249756,0.0019275546073913574,0.09747314453125,0.57318115234375,0.21376793336825908,0.18255615234375,23629
cuda_980ti-dense-time-kNN,cuda_980ti,dense,time,kNN,0.9977302497183007,24.342560193849856,0.7273785074146222,0.06894531512530688,0.17658858591099574,0.02224355936050415,0.02680879831314087,0.006844139999999999,256.193,23.665435717586444,8.68221,23629
